id,time,group,number,item,value,cond
75698443,1022,L1,27,Дима купил велосипед ОН ЛЮБИТ СВОЙ ВЕЛОСИПЕД.,5,refl3
75698443,1022,L1,28,Учителя русский были хорошими языка. ,1,ungram
75698443,1022,L1,32,Петя ел рыба картошка c. ,1,ungram
75698443,1022,L1,33,Я  убираю свой дом. ,5,refl1
75698443,1022,L1,35,Столе лежат и книги журналы на. ,1,ungram
75698443,1022,L1,37,Я читаю мою книгу.   ,4,prn1
75698443,1022,L1,39,Я  ищу  свою сумку.  ,5,refl1
75698443,1022,L1,41,Библиотеке читают студенты книги  в. ,1,ungram
75698443,1022,L1,45,Большом в живет городе много  людей. ,1,ungram
75698443,1022,L1,47,Я убираю мой дом. ,4,prn1
75698443,1022,L1,49,Дима купил дом ОН ЛЮБИТ СВОЙ ДОМ.,5,refl3
75698443,1022,L1,51,Я читаю свою книгу. ,5,refl1
75698443,1022,L1,52,Машину в Дима новый среду купить. ,1,ungram
75698443,1022,L1,53,Коля потерял ключ. ОН ИЩЕТ СВОЙ КЛЮЧ. ,5,refl3
75698443,1022,L1,55,Дима купил велосипед ОН ЛЮБИТ ЕГО ВЕЛОСИПЕД.,5,prn3
75698443,1022,L1,56,Бассейне я в плавать люблю. ,3,ungram
75698443,1022,L1,57,Я ищу мой паспорт. ,5,prn1
75698443,1022,L1,59,Коля потерял телефон ОН ИЩЕТ СВОЙ ТЕЛЕФОН.,5,refl3
75698443,1022,L1,60,Дерево белка на живет большом. ,1,ungram
75698443,1022,L1,62,Я  продаю мою машину. ,4,prn1
75698443,1022,L1,63,Часто я гуляю парк в. ,1,ungram
75698443,1022,L1,64,Вика потеряла книгу ОНА ИЩЕТ ЕЕ КНИГУ.,2,prn3
75698443,1022,L1,66,Мальчик в играет парке маленький. ,2,ungram
75698443,1022,L1,68,День Лена читает каждый книгу. ,1,ungram
75698443,1022,L1,70,Анна купила собаку ОНА ЛЮБИТ ЕЕ СОБАКУ.,3,prn3
75698443,1022,L1,71,Вчера собака Петя терять своя. ,1,ungram
75698443,1022,L1,72,Я читаю мой учебник. ,3,prn1
75698443,1022,L1,73,Летела по самолет небу большая.        ,1,ungram
75698443,1022,L1,74,Дима купил дом ОН ЛЮБИТ ЕГО ДОМ.,3,prn3
75698443,1022,L1,76,Я  убираю свою комнату. ,5,refl1
75698443,1022,L1,77,Фильмы известных без aктер были cкучными. ,2,ungram
75698443,1022,L1,78,Анна купила квартиру ОНА ЛЮБИТ СВОЮ КВАРТИРУ.,5,refl3
75698443,1022,L1,79,Я ем мой завтрак. ,4,prn1
75698443,1022,L1,80,Вика потеряла кошку ОНА ПОТЕРЯЛА ЕЕ КОШКУ.,3,prn3
75698477,397,L1,1,Вика потеряла кошку ОНА ИЩЕТ СВОЮ КОШКУ.,5,refl3
75698477,397,L1,3,Обед на ест суп редко Петя. ,1,ungram
75698477,397,L1,4,Я ем свой завтрак. ,5,refl1
75698477,397,L1,7,Коля потерял телефон ОН ИЩЕТ ЕГО ТЕЛЕФОН.,1,prn3
75698477,397,L1,8,Я продаю свою машину. ,5,refl1
75698477,397,L1,10,Я читаю свой учебник. ,4,refl1
75698477,397,L1,12,Я  ищу мою сумку.             ,5,prn1
75698477,397,L1,14,Вика потеряла книгу ОНА ИЩЕТ СВОЮ КНИГУ.,5,refl3
75698477,397,L1,16,Коля потерял ключ ОН ИЩЕТ ЕГО КЛЮЧ.,2,prn3
75698477,397,L1,17,Книги городам русских о.  ,1,ungram
75698477,397,L1,18,Анна купила квартиру ОНА ЛЮБИТ ЕЁ КВАРТИРУ.,1,prn3
75698477,397,L1,20,Я ищу свой паспорт. ,5,refl1
75698477,397,L1,21,Анна купила собаку ОНА ЛЮБИТ СВОЮ СОБАКУ.,5,refl3
75698477,397,L1,23,Я убираю мою комнату. ,2,prn1
75698477,397,L1,27,Дима купил велосипед ОН ЛЮБИТ СВОЙ ВЕЛОСИПЕД.,5,refl3
75698477,397,L1,28,Учителя русский были хорошими языка. ,1,ungram
75698477,397,L1,32,Петя ел рыба картошка c. ,1,ungram
75698477,397,L1,33,Я  убираю свой дом. ,5,refl1
75698477,397,L1,35,Столе лежат и книги журналы на. ,1,ungram
75698477,397,L1,37,Я читаю мою книгу.   ,3,prn1
75698477,397,L1,39,Я  ищу  свою сумку.  ,5,refl1
75698477,397,L1,41,Библиотеке читают студенты книги  в. ,1,ungram
75698477,397,L1,45,Большом в живет городе много  людей. ,1,ungram
75698477,397,L1,47,Я убираю мой дом. ,2,prn1
75698477,397,L1,49,Дима купил дом ОН ЛЮБИТ СВОЙ ДОМ.,5,refl3
75698477,397,L1,51,Я читаю свою книгу. ,5,refl1
75698477,397,L1,52,Машину в Дима новый среду купить. ,1,ungram
75698477,397,L1,53,Коля потерял ключ. ОН ИЩЕТ СВОЙ КЛЮЧ. ,5,refl3
75698477,397,L1,55,Дима купил велосипед ОН ЛЮБИТ ЕГО ВЕЛОСИПЕД.,2,prn3
75698477,397,L1,56,Бассейне я в плавать люблю. ,1,ungram
75698477,397,L1,57,Я ищу мой паспорт. ,2,prn1
75698477,397,L1,59,Коля потерял телефон ОН ИЩЕТ СВОЙ ТЕЛЕФОН.,5,refl3
75698477,397,L1,60,Дерево белка на живет большом. ,1,ungram
75698477,397,L1,62,Я  продаю мою машину. ,2,prn1
75698477,397,L1,63,Часто я гуляю парк в. ,1,ungram
75698477,397,L1,64,Вика потеряла книгу ОНА ИЩЕТ ЕЕ КНИГУ.,1,prn3
75698477,397,L1,66,Мальчик в играет парке маленький. ,1,ungram
75698477,397,L1,68,День Лена читает каждый книгу. ,1,ungram
75698477,397,L1,70,Анна купила собаку ОНА ЛЮБИТ ЕЕ СОБАКУ.,2,prn3
75698477,397,L1,71,Вчера собака Петя терять своя. ,1,ungram
75698477,397,L1,72,Я читаю мой учебник. ,1,prn1
75698477,397,L1,73,Летела по самолет небу большая.        ,1,ungram
75698477,397,L1,74,Дима купил дом ОН ЛЮБИТ ЕГО ДОМ.,1,prn3
75698477,397,L1,76,Я  убираю свою комнату. ,5,refl1
75698477,397,L1,77,Фильмы известных без aктер были cкучными. ,1,ungram
75698477,397,L1,78,Анна купила квартиру ОНА ЛЮБИТ СВОЮ КВАРТИРУ.,5,refl3
75698477,397,L1,79,Я ем мой завтрак. ,1,prn1
75698477,397,L1,80,Вика потеряла кошку ОНА ПОТЕРЯЛА ЕЕ КОШКУ.,1,prn3
75698491,584,L1,1,Вика потеряла кошку ОНА ИЩЕТ СВОЮ КОШКУ.,3,refl3
75698491,584,L1,3,Обед на ест суп редко Петя. ,1,ungram
75698491,584,L1,4,Я ем свой завтрак. ,5,refl1
75698491,584,L1,7,Коля потерял телефон ОН ИЩЕТ ЕГО ТЕЛЕФОН.,1,prn3
75698491,584,L1,8,Я продаю свою машину. ,5,refl1
75698491,584,L1,10,Я читаю свой учебник. ,3,refl1
75698491,584,L1,12,Я  ищу мою сумку.             ,2,prn1
75698491,584,L1,14,Вика потеряла книгу ОНА ИЩЕТ СВОЮ КНИГУ.,2,refl3
75698491,584,L1,16,Коля потерял ключ ОН ИЩЕТ ЕГО КЛЮЧ.,2,prn3
75698491,584,L1,17,Книги городам русских о.  ,1,ungram
75698491,584,L1,18,Анна купила квартиру ОНА ЛЮБИТ ЕЁ КВАРТИРУ.,2,prn3
75698491,584,L1,20,Я ищу свой паспорт. ,3,refl1
75698491,584,L1,21,Анна купила собаку ОНА ЛЮБИТ СВОЮ СОБАКУ.,3,refl3
75698491,584,L1,23,Я убираю мою комнату. ,2,prn1
75698491,584,L1,27,Дима купил велосипед ОН ЛЮБИТ СВОЙ ВЕЛОСИПЕД.,4,refl3
75698491,584,L1,28,Учителя русский были хорошими языка. ,1,ungram
75698491,584,L1,32,Петя ел рыба картошка c. ,1,ungram
75698491,584,L1,33,Я  убираю свой дом. ,3,refl1
75698491,584,L1,35,Столе лежат и книги журналы на. ,1,ungram
75698491,584,L1,37,Я читаю мою книгу.   ,3,prn1
75698491,584,L1,39,Я  ищу  свою сумку.  ,3,refl1
75698491,584,L1,41,Библиотеке читают студенты книги  в. ,1,ungram
75698491,584,L1,45,Большом в живет городе много  людей. ,1,ungram
75698491,584,L1,47,Я убираю мой дом. ,3,prn1
75698491,584,L1,49,Дима купил дом ОН ЛЮБИТ СВОЙ ДОМ.,4,refl3
75698491,584,L1,51,Я читаю свою книгу. ,3,refl1
75698491,584,L1,52,Машину в Дима новый среду купить. ,1,ungram
75698491,584,L1,53,Коля потерял ключ. ОН ИЩЕТ СВОЙ КЛЮЧ. ,4,refl3
75698491,584,L1,55,Дима купил велосипед ОН ЛЮБИТ ЕГО ВЕЛОСИПЕД.,2,prn3
75698491,584,L1,56,Бассейне я в плавать люблю. ,1,ungram
75698491,584,L1,57,Я ищу мой паспорт. ,3,prn1
75698491,584,L1,59,Коля потерял телефон ОН ИЩЕТ СВОЙ ТЕЛЕФОН.,4,refl3
75698491,584,L1,60,Дерево белка на живет большом. ,1,ungram
75698491,584,L1,62,Я  продаю мою машину. ,2,prn1
75698491,584,L1,63,Часто я гуляю парк в. ,1,ungram
75698491,584,L1,64,Вика потеряла книгу ОНА ИЩЕТ ЕЕ КНИГУ.,2,prn3
75698491,584,L1,66,Мальчик в играет парке маленький. ,1,ungram
75698491,584,L1,68,День Лена читает каждый книгу. ,1,ungram
75698491,584,L1,70,Анна купила собаку ОНА ЛЮБИТ ЕЕ СОБАКУ.,2,prn3
75698491,584,L1,71,Вчера собака Петя терять своя. ,1,ungram
75698491,584,L1,72,Я читаю мой учебник. ,2,prn1
75698491,584,L1,73,Летела по самолет небу большая.        ,1,ungram
75698491,584,L1,74,Дима купил дом ОН ЛЮБИТ ЕГО ДОМ.,2,prn3
75698491,584,L1,76,Я  убираю свою комнату. ,3,refl1
75698491,584,L1,77,Фильмы известных без aктер были cкучными. ,1,ungram
75698491,584,L1,78,Анна купила квартиру ОНА ЛЮБИТ СВОЮ КВАРТИРУ.,3,refl3
75698491,584,L1,79,Я ем мой завтрак. ,2,prn1
75698491,584,L1,80,Вика потеряла кошку ОНА ПОТЕРЯЛА ЕЕ КОШКУ.,1,prn3
75773144,772,L1,1,Вика потеряла кошку ОНА ИЩЕТ СВОЮ КОШКУ.,5,refl3
75773144,772,L1,3,Обед на ест суп редко Петя. ,1,ungram
75773144,772,L1,4,Я ем свой завтрак. ,4,refl1
75773144,772,L1,7,Коля потерял телефон ОН ИЩЕТ ЕГО ТЕЛЕФОН.,2,prn3
75773144,772,L1,8,Я продаю свою машину. ,5,refl1
75773144,772,L1,10,Я читаю свой учебник. ,4,refl1
75773144,772,L1,12,Я  ищу мою сумку.             ,5,prn1
75773144,772,L1,14,Вика потеряла книгу ОНА ИЩЕТ СВОЮ КНИГУ.,5,refl3
75773144,772,L1,16,Коля потерял ключ ОН ИЩЕТ ЕГО КЛЮЧ.,3,prn3
75773144,772,L1,17,Книги городам русских о.  ,1,ungram
75773144,772,L1,18,Анна купила квартиру ОНА ЛЮБИТ ЕЁ КВАРТИРУ.,3,prn3
75773144,772,L1,20,Я ищу свой паспорт. ,5,refl1
75773144,772,L1,21,Анна купила собаку ОНА ЛЮБИТ СВОЮ СОБАКУ.,5,refl3
75773144,772,L1,23,Я убираю мою комнату. ,5,prn1
75773144,772,L1,27,Дима купил велосипед ОН ЛЮБИТ СВОЙ ВЕЛОСИПЕД.,4,refl3
75773144,772,L1,28,Учителя русский были хорошими языка. ,1,ungram
75773144,772,L1,32,Петя ел рыба картошка c. ,1,ungram
75773144,772,L1,33,Я  убираю свой дом. ,5,refl1
75773144,772,L1,35,Столе лежат и книги журналы на. ,1,ungram
75773144,772,L1,37,Я читаю мою книгу.   ,4,prn1
75773144,772,L1,39,Я  ищу  свою сумку.  ,5,refl1
75773144,772,L1,41,Библиотеке читают студенты книги  в. ,1,ungram
75773144,772,L1,45,Большом в живет городе много  людей. ,1,ungram
75773144,772,L1,47,Я убираю мой дом. ,4,prn1
75773144,772,L1,49,Дима купил дом ОН ЛЮБИТ СВОЙ ДОМ.,5,refl3
75773144,772,L1,51,Я читаю свою книгу. ,5,refl1
75773144,772,L1,52,Машину в Дима новый среду купить. ,1,ungram
75773144,772,L1,53,Коля потерял ключ. ОН ИЩЕТ СВОЙ КЛЮЧ. ,5,refl3
75773144,772,L1,55,Дима купил велосипед ОН ЛЮБИТ ЕГО ВЕЛОСИПЕД.,3,prn3
75773144,772,L1,56,Бассейне я в плавать люблю. ,1,ungram
75773144,772,L1,57,Я ищу мой паспорт. ,4,prn1
75773144,772,L1,59,Коля потерял телефон ОН ИЩЕТ СВОЙ ТЕЛЕФОН.,5,refl3
75773144,772,L1,60,Дерево белка на живет большом. ,1,ungram
75773144,772,L1,62,Я  продаю мою машину. ,3,prn1
75773144,772,L1,63,Часто я гуляю парк в. ,1,ungram
75773144,772,L1,64,Вика потеряла книгу ОНА ИЩЕТ ЕЕ КНИГУ.,2,prn3
75773144,772,L1,66,Мальчик в играет парке маленький. ,1,ungram
75773144,772,L1,68,День Лена читает каждый книгу. ,1,ungram
75773144,772,L1,70,Анна купила собаку ОНА ЛЮБИТ ЕЕ СОБАКУ.,2,prn3
75773144,772,L1,71,Вчера собака Петя терять своя. ,1,ungram
75773144,772,L1,72,Я читаю мой учебник. ,3,prn1
75773144,772,L1,73,Летела по самолет небу большая.        ,1,ungram
75773144,772,L1,74,Дима купил дом ОН ЛЮБИТ ЕГО ДОМ.,2,prn3
75773144,772,L1,76,Я  убираю свою комнату. ,5,refl1
75773144,772,L1,77,Фильмы известных без aктер были cкучными. ,1,ungram
75773144,772,L1,78,Анна купила квартиру ОНА ЛЮБИТ СВОЮ КВАРТИРУ.,5,refl3
75773144,772,L1,79,Я ем мой завтрак. ,3,prn1
75773144,772,L1,80,Вика потеряла кошку ОНА ПОТЕРЯЛА ЕЕ КОШКУ.,2,prn3
75819546,1251,L1,1,Вика потеряла кошку ОНА ИЩЕТ СВОЮ КОШКУ.,5,refl3
75819546,1251,L1,3,Обед на ест суп редко Петя. ,1,ungram
75819546,1251,L1,4,Я ем свой завтрак. ,5,refl1
75819546,1251,L1,7,Коля потерял телефон ОН ИЩЕТ ЕГО ТЕЛЕФОН.,2,prn3
